"","Global_ID","Unit_Type","Off_Channel_Type","Unit_Number","Segment_Number","Notes","Max_Depth","Jam_Volume","Wood_Count","Wood_Volume","N_Ballisted","N_ChFrm","N_Wet","Undercut_Count","Undercut_L","Undercut_Volume","d50","d84","Perc_Fines","Perc_Gravels","Perc_Cobbles","Perc_Boulders"
"121","04e0d1eb-6452-42b7-ab6a-4472986668c1","Riffle","",107,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"122","4c7087b3-5502-4373-97f8-eededa2d3f5c","Riffle","",114,1,"",NA,0,0,0,0,0,0,2,9.8,0.639,27.25,54.5,NA,NA,NA,NA
"123","54c5932e-9d92-4a64-8cc9-48346074611b","Riffle","",118,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"124","c894bf34-01f1-475d-85e9-537c8e28b9a3","Riffle","",120,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"125","b6582bb1-2322-4b6d-9df5-3f18e2d3f4de","Riffle","",126,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"126","d3641685-b080-4ebd-bd4e-b3c66cb57037","Riffle","",131,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"127","ff850d39-d394-4e56-9736-f4a35c90bd5f","Riffle","",133,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"128","caee60fe-34b5-4445-9bce-c251f8aadd0e","Riffle","",138,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"129","fd9749c4-c94a-4a8b-8ebe-9d1fd575fd48","Riffle","",141,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"130","81a2dd6e-41f4-4de0-a775-2a2c62462519","Riffle","",143,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"131","e3af6ebb-4ace-44b7-8b67-f92f8a22dc87","Riffle","",145,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,66.2,NA,NA,NA,NA
"132","5df4d17e-c3e3-4ef0-b821-524cf459c843","Riffle","",149,1,"",NA,0,0,0,0,0,0,1,5.5,0.069575,38.5,66.2,NA,NA,NA,NA
"133","46c479f5-c6d0-4429-9fb5-8090dd50a79c","Run","",17,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"134","cc61f55a-49b0-45ec-bb82-08bc255dfd17","Run","",27,1,"",NA,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
